"a1","d","g","u","definition"
1.5362101989846,-2.86714839503806,0,1,"cigarros"
2.17304588751241,-0.983317917626605,0,1,"cobija"
2.87267011796558,-5.27325528522917,0,1,"cochera/garaje"
2.94780381114724,-1.45982616111533,0,1,"cocina"
2.15788817135591,-3.26561657538263,0,1,"collar"
1.96109417139108,-2.04921985531596,0,1,"columpio"
1.84750764233181,0.839541244501315,0,1,"comer(se)"
1.47845961455141,0.512112647959746,0,1,"comida"
2.35554288254175,-3.68030901901622,0,1,"cómo"
1.90782899532644,-2.57036035385733,0,1,"conejo"
2.43387356504101,-2.28182106137405,0,1,"contento"
2.34076494353664,-1.44399211918109,0,1,"correr"
1.14549325621129,0.603316987347532,0,1,"cosquillitas"
1.43639045964764,-1.22385769023083,0,1,"cuacuá"
2.42020988522612,-4.11080764999819,0,1,"cuadro"
