"a1","d","g","u","definition"
3.4989634537338,-1.82689844729025,0,1,"colores"
3.31269727210895,-2.181031512524,0,1,"columpio"
2.77825430793741,0.0503805069657116,0,1,"comer(se)"
2.52016831368417,0.11061793967148,0,1,"comida"
2.23049375071485,-2.68457152099818,0,1,"cómo"
3.42557696131857,-2.06244067049672,0,1,"comprar"
2.15937840283904,-4.05735101918198,0,1,"computadora"
2.99651741807145,-3.09400811486032,0,1,"con"
2.95385506848402,-1.2063650718099,0,1,"conejo"
3.47793782000245,-1.48560582220862,0,1,"correr"
4.19678201636321,-3.96989301396738,0,1,"cortar"
1.85784018747054,-1.03935937503717,0,1,"cosquillitas"
2.53243485772925,-2.60694083259052,0,1,"crayolas"
1.10362869503757,-0.357757043802823,0,1,"cuacuá"
3.87457908823646,-4.4135390953108,0,1,"cuadro"
2.24944672117241,-2.74030793849033,0,1,"cuál"
2.95839147896928,-4.87280361653441,0,1,"cuándo"
3.73277909910091,-1.69645799462983,0,1,"cuarto"
3.64757048101299,-1.89793542355399,0,1,"cubeta"
3.71717253867472,-0.155165866951559,0,1,"cuchara"
4.10059489081206,-2.12493734171871,0,1,"cuchillo"
2.5788172499154,-0.666019603484571,0,1,"cuna"
2.08717646832324,-3.7168250023287,0,1,"cura"
1.98405059278233,-0.718905780565721,0,1,"dar"
2.63359707221922,-2.75845993331074,0,1,"de"
3.35555882229378,-3.48321119710635,0,1,"decir"
3.92290030124655,0.0122686234460812,0,1,"dedo"
3.16903355396954,-2.87218824389125,0,1,"desayunar"
3.28134420756266,-4.22041287309387,0,1,"descompuesto"
2.97261392951351,-4.40709000130165,0,1,"despacio"
4.22320035051867,-3.38423712563774,0,1,"despierto"
2.77514864089047,-4.56175414816807,0,1,"después"
2.44750728102767,-2.73524222058424,0,1,"día"
3.40002843581355,-2.79086818670971,0,1,"dibujar"
4.14629446256383,-0.213092694719623,0,1,"dientes"
3.9267668069848,-7.01913475175296,0,1,"diferente"
3.58489282445302,-5.87534113402927,0,1,"difícil"
3.19667227993391,-0.306942385193346,0,1,"dinero"
3.60435026476516,-2.02573275117714,0,1,"doctor"
2.75326306553201,-1.29647869642283,0,1,"doler"
2.27956782452077,-2.14392573220279,0,1,"dónde"
3.13447531940697,-0.363810515122491,0,1,"dormir(se)"
2.82097929721792,0.47441665360465,0,1,"dulce"
2.70761402708217,-2.93685643583893,0,1,"durazno"
2.77572872780397,-2.34370207003418,0,1,"duro"
2.51038397392085,-3.46255647881048,0,1,"ejotes"
2.13172871227315,-0.857936385166704,0,1,"él (pronouns)"
2.07752539271114,-1.4804136571074,0,1,"el (propositions)"
3.26239646680235,-1.56980340734986,0,1,"elefante"
2.34868591989832,-1.77608238276744,0,1,"ella"
2.99244792428735,-4.68468946149075,0,1,"ellas"
3.00109086345604,-4.71063555116936,0,1,"ellos"
3.16527877670105,-1.87608561269928,0,1,"elote"
3.37171791788633,-3.30425383350249,0,1,"empujar"
2.76346838700655,-2.97896584345326,0,1,"en"
2.67656580363285,-3.4995760243479,0,1,"en la mañana"
2.93318831080905,-3.76652751968434,0,1,"en la noche"
3.0273548007129,-4.88542669936393,0,1,"en la tarde"
2.63733262562217,-4.70100107621987,0,1,"encima"
4.15661504054473,-4.20671859318931,0,1,"encontrar"
2.56517045249316,-3.82252701333305,0,1,"enfermera"
3.79171069275131,-3.76625432699705,0,1,"enfermo"
3.03501549272019,-5.55908670044646,0,1,"enfrente"
3.39642022562336,-2.7352456758276,0,1,"enojado"
3.05255684444822,-3.70008195747374,0,1,"enseñar"
2.59240128381688,-4.46834882063489,0,1,"entonces"
4.19372449031555,-3.59565240803677,0,1,"entrar"
2.31870273722402,-5.19492099865877,0,1,"entre"
3.76674028477258,-6.41189619909679,0,1,"equivocar(se)"
2.0841973787695,-1.38585383475146,0,1,"esa"
2.42809950803609,-3.39375667865473,0,1,"esas"
3.76604651352539,-2.10704283255924,0,1,"escaleras"
4.0405399351743,-1.29627170526923,0,1,"escoba"
3.99621568594342,-3.2666248108165,0,1,"esconder(se)"
3.06805121519475,-2.53879283667216,0,1,"escribir"
2.61606149382497,-3.17423532477821,0,1,"escuchar"
3.10139096125035,-1.03806203351428,0,1,"escuela"
2.02353367678862,-0.564724343992648,0,1,"ese"
2.05728211367336,-1.64686735944714,0,1,"eso"
2.48551414531493,-3.52246587032327,0,1,"esos"
2.01214516692688,-2.58318946084773,0,1,"espagueti"
4.15529335493789,-2.46628426549072,0,1,"espejo"
3.16938081335078,-3.56636331749472,0,1,"esperar(se)"
1.95690591986261,-1.37176097947538,0,1,"ésta"
1.81744288155466,-2.52111978391279,0,1,"estar"
2.55875751857011,-3.68297834544098,0,1,"éstas"
1.60913923218488,-0.955283891325217,0,1,"éste"
2.1450320630214,-2.68384854562361,0,1,"esto"
2.47528458879743,-3.78953167068024,0,1,"éstos"
3.33904603998629,-1.9799480119332,0,1,"estrella"
4.05982283196789,-2.9082449136293,0,1,"estufa"
2.94275476921962,-5.70277074647605,0,1,"fábrica"
3.64515171625793,-3.32394779594301,0,1,"falda"
2.79807381390258,-3.87167594952845,0,1,"familia"
2.72563175607371,-3.30098287642779,0,1,"feliz"
2.22682032185491,-1.08330354970676,0,1,"feo"
3.93866601738342,-2.22701281818944,0,1,"fiesta"
2.26901313626442,-3.26497826327929,0,1,"flaco"
3.34377437505013,-0.90779208949931,0,1,"flor"
2.3069302705002,-2.14008228248936,0,1,"foca"
3.83349144283398,-1.18508414205865,0,1,"fotos"
2.72542765082956,-2.1065693492339,0,1,"fresa"
2.84943696977681,-0.902601251123652,0,1,"frijoles"
3.21605138764618,-0.912982100201882,0,1,"frío"
1.47335640470932,0.0586687846591603,0,1,"fuchi"
2.5905903366384,-2.73686706498355,0,1,"fuego"
3.49438496169879,-4.05876358136389,0,1,"fuerte"
2.6470833891867,1.04663232408946,0,1,"galleta"
2.49423274067817,-0.938481456126025,0,1,"gallina"
3.38901927521384,-3.24708758628171,0,1,"ganar"
2.0714284198793,-3.11030253029279,0,1,"ganso"
3.28631996531366,-3.51692023316862,0,1,"garganta/anginas"
2.42735552370895,0.9098013827164,0,1,"gato"
3.1021457624454,-0.256146606857747,0,1,"gelatina"
2.10090986222795,0.997608481189908,0,1,"globo/bomba"
2.72523071334201,-3.05418481088849,0,1,"gordo"
2.64488378011448,-1.00176252574123,0,1,"gorra"
2.09685089093926,1.27314464632894,0,1,"gracias"
3.52523317454867,-2.70298441462348,0,1,"grande"
3.31710749403182,-2.14750679278201,0,1,"gritar"
1.25699324236687,2.18815024246554,0,1,"guaguá"
1.95936445798697,-3.20827089975095,0,1,"guajolote"
3.07665874590008,-2.84631554978233,0,1,"guantes"
2.16207556321212,-2.09804390208262,0,1,"guapo"
3.71324467474439,-2.89891699275564,0,1,"gustar"
1.39521790798234,-1.69309927053048,0,1,"haber (hay)"
3.49141277256678,-3.42111339491275,0,1,"hacer"
2.75737651460625,-1.68561878047643,0,1,"hambre"
2.74021235852912,-3.61581592295963,0,1,"hamburguesa"
2.78073296397821,-1.62121173645653,0,1,"helado/nieve"
2.02530126217818,-2.36925706033262,0,1,"helicóptero"
1.10771482726164,-0.78575506860497,0,1,"hermana"
1.16426747847297,-1.0070405538735,0,1,"hermano"
2.83422138624873,-2.2931663847184,0,1,"hielo"
2.76786623010153,-3.95129152819276,0,1,"hipopótamo"
3.27625750026427,-0.298870365880077,0,1,"hoja/papel"
4.21794460630154,-2.89366107753575,0,1,"hojas"
1.76118692566117,1.13006989635535,0,1,"hola"
3.70150826888599,-3.75830786907081,0,1,"hombro"
2.81391429379543,-1.32538915368482,0,1,"hormiga"
3.29850410132854,-4.71802188742645,0,1,"horno"
2.94159224257428,-4.12330359001303,0,1,"hospital/clínica"
1.90346387334988,-2.72369050013065,0,1,"hot cakes"
1.80196491328773,-2.47899952737163,0,1,"hoy"
2.86184932505769,0.473460350157955,0,1,"huevo"
2.53942101998842,-2.50498852780902,0,1,"iglesia/templo"
3.90671506238507,-5.60983322040845,0,1,"igual"
2.0707235611704,-0.837019432635874,0,1,"ir(se)"
4.82363393652161,0.206760522139491,0,1,"jabón"
3.44217254382018,-3.52995365396683,0,1,"jalar"
2.80306416093937,-0.647392080515439,0,1,"jamón"
3.32806054105072,-2.63863714031411,0,1,"jardín"
3.10281094145767,-3.0038946704786,0,1,"jirafa"
3.69450484792701,-1.08954740879311,0,1,"jugar"
2.56637070230501,0.183443892510566,0,1,"jugo"
3.13703586506252,-0.586538885702921,0,1,"juguete"
3.34241154732324,-4.45953378529639,0,1,"juntar"
2.21698107392368,-1.55572584334937,0,1,"la"
2.83989585819669,-2.24860445283815,0,1,"labios"
3.65359345204947,-3.58457648697248,0,1,"lámpara"
3.32167945858446,-0.267403231702514,0,1,"lápiz"
3.46482629091133,-5.70216077053426,0,1,"largo"
2.4195034069425,-3.1947261889829,0,1,"las"
2.87968347037518,-3.2729118487397,0,1,"lastimar(se)"
3.11146769482363,-3.41363564297641,0,1,"lavabo"
3.35298416736287,-3.22898160070281,0,1,"lavadora"
3.71843130273776,-1.89845464292403,0,1,"lavar(se)"
2.12955059222991,-2.57621645804248,0,1,"le"
2.12974193910626,1.8920995556675,0,1,"leche"
3.20082402989743,-3.70157005141771,0,1,"leer"
2.54918779938594,-3.01062624893865,0,1,"lejos"
2.14955774204315,-3.744077738155,0,1,"leña"
3.33314404889086,-0.677891557199412,0,1,"lengua"
3.45840955064275,-1.65737808632273,0,1,"lentes"
2.69149626009616,-4.85602321370121,0,1,"lento"
2.73919362728005,-1.44236224833761,0,1,"león"
2.36092930055401,-3.85975305297334,0,1,"les"
3.61358522616717,-3.26700317329387,0,1,"levantar(se)"
3.23630176240806,-4.46112083553013,0,1,"librero"
3.28075767426843,-1.75118488688145,0,1,"libro"
2.12823882045389,-2.98488868345048,0,1,"licuado"
2.12796006478949,-2.93720200054122,0,1,"limonada"
3.76114424287245,-3.15979976498094,0,1,"limpio"
2.774144262838,-3.76506178161817,0,1,"linda"
3.64703750758371,-0.460155781700601,0,1,"llave"
3.17757548550838,-3.88334502713679,0,1,"lleno"
3.75656965362433,-3.57499773264815,0,1,"llevar(se)"
3.36206649660267,-1.28456678999064,0,1,"llorar"
3.4607650599636,-2.82326391326524,0,1,"llover"
3.12523209387271,-1.52192658115991,0,1,"lluvia"
2.02486577901016,-2.6315102499697,0,1,"lo"
2.19819999159824,-1.87550032824513,0,1,"lobo"
2.62314546454201,-3.02030209043957,0,1,"los"
3.0418991413173,-4.62098223573565,0,1,"luego"
2.64831632649606,-0.345128876176986,0,1,"luna"
3.00566095424719,0.322725246425823,0,1,"luz"
3.04299569081135,-2.83969654751127,0,1,"maceta"
1.8025431094623,-1.98343671902407,0,1,"madrina"
2.35545049958523,-1.71545692352125,0,1,"maestra"
2.06940388831601,-2.06776616298482,0,1,"mal"
2.5940897055866,-2.38041108777984,0,1,"malo"
1.52593772970021,3.26348627084826,0,1,"mamá"
2.56637492061399,-2.74172896843425,0,1,"mañana"
3.15390340014151,-3.35249100379498,0,1,"manguera"
3.71900757185296,1.28095676310749,0,1,"mano"
1.64038709952383,-1.37567871316432,0,1,"manos arriba"
3.40717735655262,-4.28036408740394,0,1,"mantequilla"
3.35183810064281,-0.262473043168624,0,1,"manzana"
3.14436799450029,-2.24680760868195,0,1,"mariposa"
2.98883463257212,-3.35084667347195,0,1,"martillo"
1.69160830022581,0.819042406927011,0,1,"más"
1.52897291915087,-1.39760688938323,0,1,"me"
3.10470396166439,-3.36265016140217,0,1,"medias"
3.7689532216698,-1.58621409868875,0,1,"medicina"
5.0870705660901,-7.54477246019282,0,1,"mejor"
3.0498150017399,-1.95854010415519,0,1,"melón"
2.72565892769557,-3.26031902564872,0,1,"mermelada"
4.03701703470134,0.0807620926846814,0,1,"mesa"
3.48469905081421,-2.8202041988138,0,1,"meter(se)"
1.24018265118632,-0.329291438506512,0,1,"mí"
1.92100968636304,-0.162206494602283,0,1,"mía"
2.03174650565581,-2.29758187632004,0,1,"mías"
1.38744629170848,0.831898112345227,0,1,"miau"
3.01480742050611,-1.93954982120829,0,1,"miedo/susto"
1.98059590028138,0.460475043087599,0,1,"mío"
2.12995202330335,-2.41636784736102,0,1,"míos"
1.54681272841304,-1.11512152395039,0,1,"mirar"
3.92558568263694,-2.33064235359592,0,1,"mojado"
1.97417049987193,-1.27467535694919,0,1,"mono"
3.01544997114663,-4.88864456644965,0,1,"morado"
3.23095186780145,-1.95761913715923,0,1,"morder"
3.07540856998472,-0.899274602289333,0,1,"mosca"
2.52118802542672,-2.1916689780985,0,1,"mosco"
2.44222454301366,-0.364603042140982,0,1,"moto"
2.92389241196405,-1.99564102000688,0,1,"mucho"
3.38324616156391,-4.33637397109646,0,1,"mueble"
2.28613177604232,-0.429968272922698,0,1,"muñeca"
2.33692564014914,-4.3307752512709,0,1,"muñeco de nieve"
1.08168083186894,-0.0742009420083903,0,1,"muu"
2.09947793288307,-2.07298710086937,0,1,"nada"
3.41255088141203,-3.95830232796254,0,1,"nadar"
2.72346691514019,-1.45498265319189,0,1,"nalgas"
0.734066587983459,-1.42273516050197,0,1,"nana"
3.32710163464658,-0.611018934316698,0,1,"naranja"
3.80700038089817,0.270690042099847,0,1,"nariz"
3.08319656339494,-4.00990374776353,0,1,"negro"
2.10322114550452,-2.6758729816266,0,1,"nieve"
2.13017136559546,0.334553873925224,0,1,"niña"
2.41998813631744,0.151816115279601,0,1,"niño"
2.38373196055163,-0.448118327252023,0,1,"no hay"
2.66902821490178,-2.54724189640984,0,1,"noche"
3.06461298276549,-4.89513201570339,0,1,"nosotros"
3.16976225856708,-2.22958797881911,0,1,"nube"
3.26167367122864,-6.33198566603311,0,1,"nuestro"
3.77501141756119,-3.93327107962671,0,1,"nuevo"
0.824961075261454,-1.27355147116356,0,1,"o"
3.49950042825647,-4.78852996702862,0,1,"oficina"
1.58185238636532,-1.03626897226085,0,1,"oír"
1.64063026474046,0.12558164192654,0,1,"ojitos"
3.92914602335965,0.804593924461908,0,1,"ojos"
2.18964071970889,-3.04004673850208,0,1,"okay"
2.61462278145241,-2.22198673829893,0,1,"olla"
2.88186364573376,-1.38453153330259,0,1,"ombligo"
4.14767009433144,-0.673851252410841,0,1,"oreja"
2.98043596595151,-3.88335302571346,0,1,"oscuro"
2.68537695495252,-0.379613643455593,0,1,"osito"
2.65858616872058,-0.236793470451038,0,1,"oso"
2.09064830681129,-0.991130545293853,0,1,"otro/otra vez"
1.78274862064014,-2.06074436847351,0,1,"padrino"
2.41639144773028,-0.373160150827593,0,1,"pájaro"
2.17678929853265,-2.43660124496222,0,1,"pala"
2.81793060187529,0.493369671388356,0,1,"paleta"
2.83532433581211,-0.65015278435644,0,1,"palo"
2.70820710908137,-1.98183890568033,0,1,"palomitas"
2.3685992005695,2.40225729215868,0,1,"pan"
1.82097803793786,-2.18780851886193,0,1,"pan dulce"
3.43075175735418,0.818298018851434,0,1,"pañal"
3.93510047848699,-0.859083589233181,0,1,"pantalón"
3.0140193674295,-3.10805822533223,0,1,"pañuelo"
3.66483588740593,0.223248268190773,0,1,"panza"
1.34838997195303,2.86837391213805,0,1,"papá"
2.26255448017992,0.977792740331672,0,1,"papas"
3.72245398834051,-0.219977773705428,0,1,"papel"
2.27589071529718,-1.34811044786094,0,1,"papitas"
3.43454476953967,-4.14963032924532,0,1,"para"
3.27914573286214,-2.63297846359705,0,1,"parar(se)"
3.16110802329121,-2.70949692592199,0,1,"parque"
2.44896907105081,-2.44675782261359,0,1,"pasas"
3.06616100641751,-2.18535826965942,0,1,"pasta de dientes"
3.18648252727277,-0.531322409386269,0,1,"pastel"
3.55280129699426,-2.32468148438834,0,1,"pasto"
3.05424863236981,-2.87550377365684,0,1,"patear"
2.9898167053255,-4.44077217903417,0,1,"patinar"
2.96225487436005,-3.24255064516822,0,1,"patines"
2.98033471131981,-2.15852662987084,0,1,"patio (outside)"
2.75387649833179,-2.04688039482469,0,1,"patio (places)"
2.19349231096643,0.0229366831750834,0,1,"pato"
3.49967160658009,-1.25357644196001,0,1,"payaso"
2.10571795525437,-5.57315233310888,0,1,"peanut butter"
2.74900314949429,-5.45711883812632,0,1,"pegajoso"
3.03866689611334,-1.55842676379301,0,1,"pegar(se)"
3.25333696649971,-1.31468901218955,0,1,"peinar(se)"
3.41829972418173,-0.83580008841443,0,1,"peine"
2.77239931230432,-5.09968129801452,0,1,"peligroso"
4.56477571622675,0.605136159563782,0,1,"pelo"
3.08838944286629,1.99484084633897,0,1,"pelota"
1.51013689028369,-1.57098697463092,0,1,"pene"
3.42780477561487,-5.80870756873942,0,1,"pensar"
4.28381564468381,-5.49424219305378,0,1,"perder"
3.0662046368349,-3.57344007439204,0,1,"periódico"
2.63820090499939,-3.95001449832593,0,1,"pero"
1.65240214988983,1.19091206307482,0,1,"perro"
2.74882330515931,-3.89516705298939,0,1,"persona"
3.51220338500703,-3.61222994302984,0,1,"pesado"
3.18967880193604,-1.86107913893301,0,1,"pescado"
3.3752721265849,-2.54689674305083,0,1,"pescado (food_drink)"
3.47306463433545,-1.67912915008801,0,1,"piedra"
3.9082469736909,-1.8534428451558,0,1,"piernas"
3.42218643755764,0.478687446426002,0,1,"pies"
3.13137044147155,-2.31071835873733,0,1,"pijama"
2.92981006609229,-3.99038909928932,0,1,"pingüino"
3.57533912371285,-2.4787346041287,0,1,"pintar"
3.71645754141379,-3.16959057992165,0,1,"pinturas"
1.57454824108265,0.340133571545904,0,1,"pío pío"
1.59944419355438,1.10008741745483,0,1,"pipí"
3.35600693112603,-2.76999797959205,0,1,"plancha"
3.39574982690033,-2.42500834725243,0,1,"planta"
3.30546543023287,-3.63146800134644,0,1,"plastilina"
2.63694103841946,-0.138709023996052,0,1,"plátano/banana"
3.44504731763784,-3.83430400980756,0,1,"platicar"
4.03011084233605,-0.0498450073452989,0,1,"plato"
2.92751411164413,-3.76334140895696,0,1,"playa"
3.07053273064064,-2.64859802048212,0,1,"playera"
2.589223316747,-1.68116065724822,0,1,"pluma/plumones"
3.39904779061039,-5.55443868512715,0,1,"pobre"
2.67504756882752,-2.10519702391056,0,1,"poco/poquito"
3.45989086913083,-3.63285953961235,0,1,"poder"
2.78516498465157,-2.86153056445123,0,1,"policía"
2.32194640307702,-0.1930171896787,0,1,"pollito"
